order_id,customer_id,customer_name,customer_email,product_name,category,region,state,quantity,unit_price,discount_rate,net_revenue,payment_method,order_date,delivery_days,returned,salesperson_id,year,month,quarter,day_of_week,gross_revenue,comparison
ORD-100125,CUST-15344,Carl Taylor,ssimmons@example.org,Sandals,Clothing,Abuja,Abuja,6,6200.0,0.15,31620.0,USSD,2023-10-31,9,No,SP-011,2023,October,4,Tuesday,37200.0,False
ORD-100126,CUST-02715,Sarah Hancock,nortiz@example.com,Bicycle Helmet,Sports,Ibadan,Ibadan,14,25100.0,0.15,298690.0,Online,2023-03-05,11,No,SP-022,2023,March,1,Sunday,351400.0,False
ORD-100127,CUST-03670,Tammie Stephenson,collinslori@example.net,Suit,Clothing,Ibadan,Ibadan,20,18200.0,0.0,364000.0,POS,2022-06-01,11,No,SP-023,2022,June,2,Wednesday,364000.0,True
ORD-100128,CUST-11763,Samuel Jones,webbmichael@example.net,Toothpaste,Health & Beauty,Kano,Kano,10,8500.0,0.15,72250.0,Card,2021-06-23,11,No,SP-048,2021,June,2,Wednesday,85000.0,False
ORD-100129,CUST-12197,Donald Howard,seancook@example.net,Suit,Clothing,Enugu,Enugu,12,10000.0,0.0,120000.0,USSD,2021-02-07,4,No,SP-009,2021,February,1,Sunday,120000.0,True
ORD-100130,CUST-18253,Brittany Jenkins,leemorton@example.org,Pasta,Food & Beverage,Ibadan,Ibadan,17,6300.0,0.2,85680.0,Cash,2021-07-27,11,No,SP-050,2021,July,3,Tuesday,107100.0,False
ORD-100131,CUST-06424,Richard Torres,mary58@example.com,Cornflakes,Food & Beverage,Kano,Kano,6,6600.0,0.2,31680.0,Online,2021-11-29,8,No,SP-024,2021,November,4,Monday,39600.0,False
ORD-100132,CUST-16368,Steven Jones,markochoa@example.net,Pillow Set,Home & Kitchen,Ibadan,Ibadan,8,24900.0,0.0,199200.0,Card,2023-07-09,6,No,SP-037,2023,July,3,Sunday,199200.0,True
ORD-100133,CUST-07543,Tamara Hammond,thomasking@example.com,Stuffed Animal,Toys,Ibadan,Ibadan,17,9900.0,0.0,168300.0,POS,2023-02-22,3,No,SP-004,2023,February,1,Wednesday,168300.0,True
ORD-100134,CUST-06253,Adam Weber,fpowers@example.com,Action Figure,Toys,Abuja,Abuja,4,7300.0,0.2,23360.0,Transfer,2023-11-23,8,No,SP-010,2023,November,4,Thursday,29200.0,False
ORD-100135,CUST-02745,Mark Roach,cathybarrett@example.com,Data Science Book,Books,Port Harcourt,Port Harcourt,12,8300.0,0.05,94620.0,USSD,2023-07-13,9,No,SP-025,2023,July,3,Thursday,99600.0,False
ORD-100136,CUST-11986,Daniel Flores,william53@example.net,Sandals,Clothing,Port Harcourt,Port Harcourt,11,19000.0,0.2,167200.0,Card,2021-02-27,3,No,SP-031,2021,February,1,Saturday,209000.0,False
ORD-100137,CUST-05899,Angela Williams,icooper@example.org,Tea Bags,Food & Beverage,Benin City,Benin City,3,2200.0,0.0,6600.0,POS,2021-01-11,12,No,SP-028,2021,January,1,Monday,6600.0,True
ORD-100138,CUST-15978,Michael Rodgers,derrickmichael@example.org,Sneakers,Clothing,Port Harcourt,Port Harcourt,4,6300.0,0.05,23940.0,Cash,2022-09-09,2,No,SP-032,2022,September,3,Friday,25200.0,False
ORD-100139,CUST-08882,Jennifer Dudley,spencereric@example.net,Smart TV,Electronics,Kano,Kano,14,35100.0,0.0,491400.0,POS,2022-08-20,7,No,SP-043,2022,August,3,Saturday,491400.0,True
ORD-100140,CUST-19158,Heidi Hoover,emiranda@example.com,Sandals,Clothing,Abuja,Abuja,18,12900.0,0.1,208980.0,Cash,2023-12-14,7,No,SP-003,2023,December,4,Thursday,232200.0,False
ORD-100141,CUST-08901,Justin Martinez,alester@example.net,Cookbook,Books,Ibadan,Ibadan,12,7400.0,0.0,88800.0,Online,2021-02-03,11,No,SP-050,2021,February,1,Wednesday,88800.0,True
ORD-100142,CUST-06737,Kathryn Malone,zsmith@example.com,Dumbbells,Sports,Lagos,Lagos,18,15700.0,0.15,240210.0,Online,2022-12-23,8,Yes,SP-031,2022,December,4,Friday,282600.0,False
ORD-100143,CUST-07536,Lucas Carpenter,zsalas@example.net,Olive Oil,Food & Beverage,Abuja,Abuja,2,3700.0,0.0,7400.0,Cash,2023-07-27,6,Yes,SP-033,2023,July,3,Thursday,7400.0,True
ORD-100144,CUST-02566,Roger Mccoy,garciahunter@example.net,Children Book,Books,Ibadan,Ibadan,7,4300.0,0.2,24080.0,Online,2021-03-16,6,No,SP-024,2021,March,1,Tuesday,30100.0,False
ORD-100145,CUST-17302,Amanda Ford,stephanie68@example.org,Business,Books,Benin City,Benin City,11,8600.0,0.05,89870.0,Transfer,2023-03-03,13,No,SP-006,2023,March,1,Friday,94600.0,False
ORD-100146,CUST-03623,Chad Spears,calvinbaird@example.net,Data Science Book,Books,Kaduna,Kaduna,18,4300.0,0.0,77400.0,Transfer,2022-01-05,11,No,SP-029,2022,January,1,Wednesday,77400.0,True
ORD-100147,CUST-12552,Debbie Williams,williamslinda@example.net,Self-Help,Books,Benin City,Benin City,15,2700.0,0.2,32400.0,POS,2022-12-21,7,No,SP-004,2022,December,4,Wednesday,40500.0,False
ORD-100148,CUST-15358,Lucas Harper,sarah66@example.org,Suit,Clothing,Enugu,Enugu,6,19300.0,0.0,115800.0,Cash,2023-11-17,3,No,SP-050,2023,November,4,Friday,115800.0,True
ORD-100149,CUST-13155,Tammy Thompson,dale62@example.org,Bicycle Helmet,Sports,Kaduna,Kaduna,20,11700.0,0.05,222300.0,Transfer,2021-03-08,8,No,SP-037,2021,March,1,Monday,234000.0,False
ORD-100150,CUST-01849,Katherine Harrison,flee@example.org,Fruit Juice,Food & Beverage,Kaduna,Kaduna,9,3400.0,0.0,30600.0,Online,2022-10-06,3,No,SP-025,2022,October,4,Thursday,30600.0,True
ORD-100151,CUST-17095,Lee Burns,valerie13@example.org,Sneakers,Clothing,Ibadan,Ibadan,7,19900.0,0.0,139300.0,Card,2023-07-03,2,No,SP-005,2023,July,3,Monday,139300.0,True
ORD-100152,CUST-03127,Jeremy Miller,joshuafoster@example.net,Board Game,Toys,Benin City,Benin City,11,11400.0,0.15,106590.0,POS,2021-06-29,9,No,SP-020,2021,June,2,Tuesday,125400.0,False
ORD-100153,CUST-05550,Jason Baker,huffmanmarie@example.net,Olive Oil,Food & Beverage,Enugu,Enugu,8,2800.0,0.0,22400.0,Card,2023-11-08,13,No,SP-024,2023,November,4,Wednesday,22400.0,True
ORD-100154,CUST-16684,Guy Smith,walkeralexander@example.net,Jump Rope,Sports,Kano,Kano,3,15100.0,0.15,38505.0,POS,2021-06-26,7,No,SP-037,2021,June,2,Saturday,45300.0,False
ORD-100155,CUST-12289,Angela Cooper,muellerkelly@example.com,Dress,Clothing,Enugu,Enugu,15,12300.0,0.1,166050.0,Card,2021-06-01,14,No,SP-041,2021,June,2,Tuesday,184500.0,False
ORD-100156,CUST-06014,Christopher Garcia,john29@example.com,Olive Oil,Food & Beverage,Kaduna,Kaduna,2,6600.0,0.1,11880.0,Transfer,2023-10-27,3,No,SP-046,2023,October,4,Friday,13200.0,False
ORD-100157,CUST-09993,Donald Jensen,lisathomas@example.com,Toaster,Home & Kitchen,Ibadan,Ibadan,9,15800.0,0.1,127980.0,Card,2021-06-11,11,No,SP-035,2021,June,2,Friday,142200.0,False
ORD-100158,CUST-12063,Brandon Shah,mmaldonado@example.org,Dress,Clothing,Kano,Kano,20,16000.0,0.1,288000.0,POS,2021-12-17,1,No,SP-002,2021,December,4,Friday,320000.0,False
ORD-100159,CUST-01992,Matthew Lewis,tayloramy@example.net,T-Shirt,Clothing,Ibadan,Ibadan,19,11600.0,0.15,187340.0,USSD,2022-03-08,11,No,SP-042,2022,March,1,Tuesday,220400.0,False
ORD-100160,CUST-02963,Kelly Morris,brianhernandez@example.org,Hair Dye,Health & Beauty,Port Harcourt,Port Harcourt,10,7600.0,0.15,64600.0,Card,2023-04-12,8,No,SP-030,2023,April,2,Wednesday,76000.0,False
ORD-100161,CUST-12317,Willie Robertson,fanderson@example.org,Toaster,Home & Kitchen,Kano,Kano,11,30300.0,0.2,266640.0,USSD,2022-10-03,3,No,SP-033,2022,October,4,Monday,333300.0,False
ORD-100162,CUST-05616,Hannah Thomas,jmiller@example.net,Sandals,Clothing,Port Harcourt,Port Harcourt,4,9500.0,0.0,38000.0,Cash,2023-08-14,1,No,SP-025,2023,August,3,Monday,38000.0,True
ORD-100163,CUST-06221,Lisa Johnson,johnramirez@example.org,History,Books,Kano,Kano,19,7000.0,0.0,133000.0,USSD,2022-11-02,9,No,SP-020,2022,November,4,Wednesday,133000.0,True
ORD-100164,CUST-08049,Roger Graham,michaelferguson@example.org,LEGO Set,Toys,Abuja,Abuja,17,9100.0,0.0,154700.0,POS,2023-03-17,6,No,SP-019,2023,March,1,Friday,154700.0,True
ORD-100165,CUST-12985,Jaime Anthony,andersonjohn@example.org,Stuffed Animal,Toys,Ibadan,Ibadan,4,8900.0,0.0,35600.0,USSD,2021-01-17,6,No,SP-004,2021,January,1,Sunday,35600.0,True
ORD-100166,CUST-19017,Anne Nichols,dperry@example.org,Toaster,Home & Kitchen,Ibadan,Ibadan,13,24100.0,0.2,250640.0,Transfer,2021-05-31,14,Yes,SP-044,2021,May,2,Monday,313300.0,False
ORD-100167,CUST-19279,Michelle Johnson,umontgomery@example.net,Dress,Clothing,Abuja,Abuja,12,17000.0,0.0,204000.0,Transfer,2023-03-18,13,No,SP-039,2023,March,1,Saturday,204000.0,True
ORD-100168,CUST-16523,Randall Gaines,vpayne@example.com,Fiction Novel,Books,Lagos,Lagos,5,6900.0,0.2,27600.0,POS,2021-03-21,8,No,SP-033,2021,March,1,Sunday,34500.0,False
ORD-100169,CUST-10805,Larry Davis,rosemeagan@example.net,Fruit Juice,Food & Beverage,Enugu,Enugu,13,7400.0,0.15,81770.0,POS,2021-11-29,6,No,SP-033,2021,November,4,Monday,96200.0,False
ORD-100170,CUST-14649,Matthew Harris,brad99@example.com,Puzzle,Toys,Benin City,Benin City,12,7800.0,0.0,93600.0,POS,2021-02-04,5,No,SP-047,2021,February,1,Thursday,93600.0,True
ORD-100171,CUST-18178,Amy Flowers,ihamilton@example.net,Power Bank,Electronics,Ibadan,Ibadan,2,87500.0,0.0,175000.0,Online,2022-04-12,12,No,SP-025,2022,April,2,Tuesday,175000.0,True
ORD-100172,CUST-14722,Steven Lee,cheyennezhang@example.org,Coffee Beans,Food & Beverage,Lagos,Lagos,7,2200.0,0.0,15400.0,Card,2021-08-14,7,No,SP-027,2021,August,3,Saturday,15400.0,True
ORD-100173,CUST-16675,David Romero,ygibson@example.com,LEGO Set,Toys,Kano,Kano,7,10300.0,0.15,61285.0,POS,2023-11-29,7,No,SP-012,2023,November,4,Wednesday,72100.0,False
ORD-100174,CUST-10142,Samantha Murphy,stephanielee@example.com,Action Figure,Toys,Enugu,Enugu,20,9400.0,0.0,188000.0,POS,2022-06-26,5,No,SP-020,2022,June,2,Sunday,188000.0,True
ORD-100175,CUST-09960,Desiree Jones,scottdunn@example.com,Vitamins,Health & Beauty,Benin City,Benin City,16,6600.0,0.2,84480.0,Transfer,2022-10-12,2,No,SP-035,2022,October,4,Wednesday,105600.0,False
ORD-100176,CUST-03589,Justin Baker,markstephens@example.org,Business,Books,Enugu,Enugu,10,2700.0,0.15,22950.0,Transfer,2021-10-27,8,No,SP-048,2021,October,4,Wednesday,27000.0,False
ORD-100177,CUST-04579,Lisa Escobar,courtneyhenderson@example.com,RC Car,Toys,Port Harcourt,Port Harcourt,18,11700.0,0.0,210600.0,POS,2022-07-10,12,No,SP-016,2022,July,3,Sunday,210600.0,True
ORD-100178,CUST-16479,Lauren Moore,scoffey@example.org,Smart TV,Electronics,Port Harcourt,Port Harcourt,4,72200.0,0.15,245480.0,Cash,2021-04-18,11,No,SP-001,2021,April,2,Sunday,288800.0,False
ORD-100179,CUST-11524,Michael Poole,ysexton@example.com,Cornflakes,Food & Beverage,Benin City,Benin City,7,6200.0,0.0,43400.0,Transfer,2023-09-05,11,No,SP-050,2023,September,3,Tuesday,43400.0,True
ORD-100180,CUST-02190,Jason Richards,nicholas35@example.org,Jacket,Clothing,Lagos,Lagos,14,18300.0,0.0,256200.0,USSD,2021-12-25,13,No,SP-048,2021,December,4,Saturday,256200.0,True
ORD-100181,CUST-10324,Nicole Davis,zestes@example.net,Face Cream,Health & Beauty,Lagos,Lagos,19,8900.0,0.0,169100.0,USSD,2022-09-04,11,No,SP-032,2022,September,3,Sunday,169100.0,True
ORD-100182,CUST-16037,Angela Jackson,qcarr@example.org,Tea Bags,Food & Beverage,Ibadan,Ibadan,4,3900.0,0.15,13260.0,Online,2022-01-30,5,No,SP-001,2022,January,1,Sunday,15600.0,False
ORD-100183,CUST-15014,Christine Chen,freemanwilliam@example.org,Tennis Racket,Sports,Port Harcourt,Port Harcourt,20,26900.0,0.05,511100.0,POS,2021-12-26,6,No,SP-043,2021,December,4,Sunday,538000.0,False
ORD-100184,CUST-09545,Andrew Smith,moorelauren@example.net,Dress,Clothing,Kano,Kano,11,19100.0,0.0,210100.0,USSD,2023-09-05,4,No,SP-018,2023,September,3,Tuesday,210100.0,True
ORD-100185,CUST-04873,Wanda Norton,gwells@example.com,Tennis Racket,Sports,Lagos,Lagos,12,23400.0,0.0,280800.0,USSD,2022-06-20,5,No,SP-044,2022,June,2,Monday,280800.0,True
ORD-100186,CUST-16669,Amy Jackson,debbiecummings@example.com,Shampoo,Health & Beauty,Ibadan,Ibadan,20,5500.0,0.0,110000.0,Card,2023-01-23,8,No,SP-039,2023,January,1,Monday,110000.0,True
ORD-100187,CUST-03682,April Combs,rstafford@example.com,Gym Bag,Sports,Benin City,Benin City,8,23100.0,0.1,166320.0,POS,2022-03-24,8,No,SP-024,2022,March,1,Thursday,184800.0,False
ORD-100188,CUST-06391,Lisa Allen,gmurray@example.com,Jeans,Clothing,Lagos,Lagos,7,13800.0,0.0,96600.0,Transfer,2023-11-02,14,No,SP-008,2023,November,4,Thursday,96600.0,True
ORD-100189,CUST-05323,Christine Clark,ryan29@example.com,Pillow Set,Home & Kitchen,Abuja,Abuja,15,32300.0,0.05,460275.0,POS,2023-11-12,7,No,SP-004,2023,November,4,Sunday,484500.0,False
ORD-100190,CUST-08140,Jillian Hernandez,josesummers@example.net,Puzzle,Toys,Lagos,Lagos,9,13000.0,0.15,99450.0,POS,2023-03-22,2,No,SP-023,2023,March,1,Wednesday,117000.0,False
ORD-100191,CUST-05437,Steven Summers,smithcassandra@example.com,T-Shirt,Clothing,Abuja,Abuja,2,9700.0,0.0,19400.0,Online,2023-08-25,12,No,SP-027,2023,August,3,Friday,19400.0,True
ORD-100192,CUST-18671,Gwendolyn Herrera,johnjohnson@example.com,Gym Bag,Sports,Benin City,Benin City,13,10100.0,0.15,111605.0,Card,2023-02-13,11,No,SP-008,2023,February,1,Monday,131300.0,False
ORD-100193,CUST-16171,Danielle White,louisyoung@example.org,Cornflakes,Food & Beverage,Kano,Kano,1,6200.0,0.0,6200.0,Online,2022-04-02,12,No,SP-035,2022,April,2,Saturday,6200.0,True
ORD-100194,CUST-04697,Megan Turner,kelly03@example.com,History,Books,Port Harcourt,Port Harcourt,12,3400.0,0.0,40800.0,Cash,2023-08-02,13,No,SP-040,2023,August,3,Wednesday,40800.0,True
ORD-100195,CUST-02595,Amanda Fletcher,david30@example.org,Smart TV,Electronics,Port Harcourt,Port Harcourt,4,88500.0,0.05,336300.0,Card,2021-05-18,12,No,SP-029,2021,May,2,Tuesday,354000.0,False
ORD-100196,CUST-19877,Derek Murillo,othompson@example.com,Frying Pan,Home & Kitchen,Lagos,Lagos,17,37300.0,0.0,634100.0,Transfer,2021-10-14,10,No,SP-044,2021,October,4,Thursday,634100.0,True
ORD-100197,CUST-10016,Melissa Anderson,lbond@example.com,Football,Sports,Ibadan,Ibadan,17,13200.0,0.0,224400.0,Cash,2021-10-21,9,Yes,SP-048,2021,October,4,Thursday,224400.0,True
ORD-100198,CUST-13489,Chad Russo,perryhayley@example.org,Cornflakes,Food & Beverage,Benin City,Benin City,12,7200.0,0.15,73440.0,POS,2021-04-07,6,No,SP-027,2021,April,2,Wednesday,86400.0,False
ORD-100199,CUST-08384,Mark Thomas,michael35@example.org,Energy Drink,Food & Beverage,Kaduna,Kaduna,18,4700.0,0.2,67680.0,Transfer,2022-01-12,14,No,SP-030,2022,January,1,Wednesday,84600.0,False
ORD-100200,CUST-07662,Thomas Hayes,jennifersimpson@example.com,Camera,Electronics,Kaduna,Kaduna,5,70000.0,0.0,350000.0,Transfer,2023-12-22,11,No,SP-029,2023,December,4,Friday,350000.0,True
ORD-100201,CUST-02295,William Parks,pamela43@example.com,Yoga Mat,Sports,Port Harcourt,Port Harcourt,9,16500.0,0.1,133650.0,Cash,2021-04-16,4,No,SP-038,2021,April,2,Friday,148500.0,False
ORD-100202,CUST-07940,Scott West,bethfranklin@example.org,Pillow Set,Home & Kitchen,Port Harcourt,Port Harcourt,10,36300.0,0.0,363000.0,Card,2022-11-13,12,No,SP-049,2022,November,4,Sunday,363000.0,True
ORD-100203,CUST-10275,Sandra Gomez,qschmitt@example.net,RC Car,Toys,Port Harcourt,Port Harcourt,8,10200.0,0.2,65280.0,USSD,2023-03-24,8,No,SP-023,2023,March,1,Friday,81600.0,False
ORD-100204,CUST-16384,Francisco Reyes,stevenjackson@example.net,Perfume,Health & Beauty,Enugu,Enugu,16,7700.0,0.2,98560.0,Transfer,2023-11-17,4,No,SP-027,2023,November,4,Friday,123200.0,False
ORD-100205,CUST-19977,Andrea Berry,mfranklin@example.com,Smart TV,Electronics,Kano,Kano,9,84800.0,0.1,686880.0,Online,2021-02-03,7,No,SP-013,2021,February,1,Wednesday,763200.0,False
ORD-100206,CUST-12061,Joseph Lewis,tinaleonard@example.org,Football,Sports,Kaduna,Kaduna,16,20300.0,0.15,276080.0,Transfer,2022-05-19,13,No,SP-047,2022,May,2,Thursday,324800.0,False
ORD-100207,CUST-17001,Victoria Russell,ljohnson@example.org,Stuffed Animal,Toys,Kano,Kano,6,5700.0,0.1,30780.0,Card,2022-12-23,9,Yes,SP-004,2022,December,4,Friday,34200.0,False
ORD-100208,CUST-08583,Ashley Lester,ymorgan@example.net,Smartphone,Electronics,Lagos,Lagos,14,47400.0,0.15,564060.0,Cash,2021-01-14,12,No,SP-014,2021,January,1,Thursday,663600.0,False
ORD-100209,CUST-19076,Bryan Anderson,lisa80@example.net,Action Figure,Toys,Lagos,Lagos,16,4400.0,0.1,63360.0,USSD,2023-09-17,1,No,SP-047,2023,September,3,Sunday,70400.0,False
ORD-100210,CUST-04506,Roy Harrison,bellkevin@example.com,Perfume,Health & Beauty,Lagos,Lagos,14,10800.0,0.0,151200.0,Cash,2023-10-26,9,No,SP-013,2023,October,4,Thursday,151200.0,True
ORD-100211,CUST-16040,Samantha Spence,laurataylor@example.net,Sunscreen,Health & Beauty,Ibadan,Ibadan,3,6900.0,0.05,19665.0,POS,2023-03-24,4,Yes,SP-015,2023,March,1,Friday,20700.0,False
ORD-100212,CUST-16597,Trevor Olsen,sethgriffith@example.net,Shampoo,Health & Beauty,Lagos,Lagos,13,6900.0,0.1,80730.0,Cash,2021-07-11,11,No,SP-011,2021,July,3,Sunday,89700.0,False
ORD-100213,CUST-18306,Dakota Kim,dawn74@example.net,Hoodie,Clothing,Kaduna,Kaduna,19,19700.0,0.0,374300.0,Cash,2022-11-10,4,No,SP-045,2022,November,4,Thursday,374300.0,True
ORD-100214,CUST-02078,Marvin Cruz,feliciacollins@example.com,Puzzle,Toys,Lagos,Lagos,9,13900.0,0.1,112590.0,Card,2021-06-02,14,No,SP-014,2021,June,2,Wednesday,125100.0,False
ORD-100215,CUST-13751,Pamela Hughes,kennethwarner@example.com,Cornflakes,Food & Beverage,Abuja,Abuja,6,5100.0,0.1,27540.0,Online,2022-09-05,9,No,SP-049,2022,September,3,Monday,30600.0,False
ORD-100216,CUST-03490,Steven Berg,christophermeyers@example.com,Pasta,Food & Beverage,Enugu,Enugu,4,4500.0,0.2,14400.0,Transfer,2021-04-20,10,No,SP-039,2021,April,2,Tuesday,18000.0,False
ORD-100217,CUST-19121,Robert Carroll,collinsashley@example.com,Cookbook,Books,Lagos,Lagos,15,5500.0,0.0,82500.0,USSD,2022-07-14,7,No,SP-038,2022,July,3,Thursday,82500.0,True
ORD-100218,CUST-13451,David Stevens,rstewart@example.net,Data Science Book,Books,Ibadan,Ibadan,3,3000.0,0.0,9000.0,Online,2022-05-20,13,No,SP-048,2022,May,2,Friday,9000.0,True
ORD-100219,CUST-15573,Claire Williams,deleoncarrie@example.net,Cookbook,Books,Enugu,Enugu,3,2500.0,0.0,7500.0,Transfer,2021-08-07,13,No,SP-009,2021,August,3,Saturday,7500.0,True
ORD-100220,CUST-04384,Joseph Martinez,matthew34@example.net,Dress,Clothing,Kaduna,Kaduna,18,13600.0,0.05,232560.0,Cash,2023-07-09,2,No,SP-006,2023,July,3,Sunday,244800.0,False
ORD-100221,CUST-19334,Jeffrey Becker,pearsonjennifer@example.net,Gym Bag,Sports,Lagos,Lagos,14,16800.0,0.0,235200.0,Card,2022-08-21,10,No,SP-044,2022,August,3,Sunday,235200.0,True
ORD-100222,CUST-03073,John Kelly,dianekent@example.com,Self-Help,Books,Kano,Kano,10,4100.0,0.0,41000.0,Card,2022-07-05,7,No,SP-020,2022,July,3,Tuesday,41000.0,True
ORD-100223,CUST-07407,Leslie Young,boydvanessa@example.org,Doll,Toys,Enugu,Enugu,8,12000.0,0.05,91200.0,USSD,2022-05-31,2,No,SP-001,2022,May,2,Tuesday,96000.0,False
ORD-100224,CUST-05460,Jacob Armstrong,keithmary@example.net,Cookbook,Books,Kaduna,Kaduna,15,4600.0,0.2,55200.0,Transfer,2022-11-06,6,No,SP-045,2022,November,4,Sunday,69000.0,False
ORD-100225,CUST-17089,Heather Swanson,cbishop@example.net,Pillow Set,Home & Kitchen,Enugu,Enugu,13,36700.0,0.0,477100.0,POS,2021-12-30,13,No,SP-025,2021,December,4,Thursday,477100.0,True
ORD-100226,CUST-06895,Brianna Riley,cookeryan@example.net,Toothpaste,Health & Beauty,Enugu,Enugu,19,5300.0,0.1,90630.0,Online,2021-08-22,13,No,SP-047,2021,August,3,Sunday,100700.0,False
ORD-100227,CUST-14406,Lisa Oneal,millerjacob@example.com,RC Car,Toys,Benin City,Benin City,3,13000.0,0.2,31200.0,Online,2022-08-20,8,No,SP-020,2022,August,3,Saturday,39000.0,False
ORD-100228,CUST-16703,Jesse King,gutierrezlauren@example.org,Kettle,Home & Kitchen,Kano,Kano,13,12500.0,0.1,146250.0,POS,2023-05-17,7,No,SP-045,2023,May,2,Wednesday,162500.0,False
ORD-100229,CUST-12632,Ashley Adams,salazarkaren@example.org,Fiction Novel,Books,Enugu,Enugu,4,7300.0,0.15,24820.0,Card,2021-06-24,11,No,SP-037,2021,June,2,Thursday,29200.0,False
ORD-100230,CUST-17733,Caitlyn Marshall,anthony03@example.org,Cookbook,Books,Kaduna,Kaduna,1,3100.0,0.0,3100.0,Online,2021-08-05,9,No,SP-045,2021,August,3,Thursday,3100.0,True
ORD-100231,CUST-17399,David Clark,ginastephens@example.com,Pillow Set,Home & Kitchen,Enugu,Enugu,15,31400.0,0.1,423900.0,Card,2023-03-13,6,Yes,SP-031,2023,March,1,Monday,471000.0,False
ORD-100232,CUST-05642,Dawn Maddox,johnsonkathleen@example.org,Sneakers,Clothing,Kaduna,Kaduna,4,17600.0,0.15,59840.0,Transfer,2021-06-25,5,No,SP-014,2021,June,2,Friday,70400.0,False
ORD-100233,CUST-11450,Ian Mcconnell,spencerjames@example.com,Action Figure,Toys,Benin City,Benin City,15,12000.0,0.05,171000.0,Cash,2021-07-19,5,No,SP-046,2021,July,3,Monday,180000.0,False
ORD-100234,CUST-08992,Ashley Mcbride,butlerjohn@example.org,T-Shirt,Clothing,Enugu,Enugu,6,19000.0,0.15,96900.0,POS,2021-08-12,3,No,SP-022,2021,August,3,Thursday,114000.0,False
ORD-100235,CUST-15160,Nancy Estes,fordamber@example.org,Children Book,Books,Port Harcourt,Port Harcourt,6,3600.0,0.15,18360.0,USSD,2023-04-10,1,No,SP-013,2023,April,2,Monday,21600.0,False
ORD-100236,CUST-03050,Ryan Jenkins,megan39@example.net,Art Kit,Toys,Kaduna,Kaduna,7,6400.0,0.2,35840.0,POS,2021-01-10,2,No,SP-035,2021,January,1,Sunday,44800.0,False
ORD-100237,CUST-17039,James Branch,donnamyers@example.com,Fruit Juice,Food & Beverage,Enugu,Enugu,15,2700.0,0.15,34425.0,POS,2022-02-08,11,No,SP-025,2022,February,1,Tuesday,40500.0,False
ORD-100238,CUST-10746,Kimberly Orozco,ruizstephanie@example.com,Data Science Book,Books,Enugu,Enugu,15,6300.0,0.2,75600.0,POS,2022-12-22,10,No,SP-009,2022,December,4,Thursday,94500.0,False
ORD-100239,CUST-05632,Tanya Thomas,davidgriffin@example.net,Yoga Mat,Sports,Port Harcourt,Port Harcourt,4,12400.0,0.15,42160.0,POS,2022-09-18,7,No,SP-009,2022,September,3,Sunday,49600.0,False
ORD-100240,CUST-06676,Brenda Fisher,joshua98@example.com,Business,Books,Kano,Kano,18,6800.0,0.15,104040.0,POS,2023-09-24,3,No,SP-009,2023,September,3,Sunday,122400.0,False
ORD-100241,CUST-05473,John Carey,littlepaige@example.net,Fruit Juice,Food & Beverage,Benin City,Benin City,12,7200.0,0.05,82080.0,Card,2021-04-20,14,No,SP-036,2021,April,2,Tuesday,86400.0,False
ORD-100242,CUST-19526,Tammy Rodriguez,yperez@example.net,Art Kit,Toys,Benin City,Benin City,15,9500.0,0.0,142500.0,Cash,2023-05-02,13,No,SP-019,2023,May,2,Tuesday,142500.0,True
ORD-100243,CUST-17230,Kelly Rivera,fhutchinson@example.com,Tablet,Electronics,Port Harcourt,Port Harcourt,6,105300.0,0.1,568620.0,POS,2022-08-15,9,No,SP-008,2022,August,3,Monday,631800.0,False
